8,0.535955,0.177008,0.312245,0.220516,0.110235,0.050253,0.0700675,0.0305336,0.0579303,0.0368193,0.0221871,0.00880274,0.0247449,0.00919504,0.0136403,0.0109178,0.0159771,0.0166914,0.0198211
3,0.704996,0.261764,0.367037,0.329124,0.127755,0.0662195,0.0542173,0.0530976,0.0330739,0.0255493,0.0297663,0.0215249,0.0298087,0.024871,0.0115427,0.0137658,0.0118556,0.0124027,0.0100374
5,0.740608,0.31483,0.411043,0.16968,0.326978,0.221671,0.156009,0.0421651,0.0622923,0.0559249,0.0281218,0.0446924,0.0241236,0.0219337,0.0311652,0.0212519,0.0203501,0.020318,0.0085821
2,0.643554,0.38984,0.310014,0.128394,0.0572717,0.0638322,0.0321437,0.0229564,0.0305629,0.0366854,0.0220934,0.0191564,0.0179011,0.0251346,0.00440362,0.0114231,0.00582973,0.0166782,0.0146548
8,0.807943,0.312148,0.328291,0.182474,0.180837,0.139587,0.0309684,0.0658365,0.028992,0.0276267,0.0205855,0.0449324,0.0392109,0.0322594,0.0210936,0.0159408,0.00888741,0.00984568,0.00704143
6,0.797384,0.197505,0.230338,0.314284,0.168651,0.0494185,0.0506837,0.0325203,0.0504927,0.025874,0.00911498,0.0184408,0.0229448,0.0260846,0.0402117,0.0163271,0.0135352,0.0109089,0.0128964
4,0.825008,0.296235,0.210065,0.322055,0.274745,0.132169,0.113928,0.0584321,0.0534958,0.0442049,0.0208433,0.0243611,0.0277353,0.022446,0.0125701,0.0416287,0.0183002,0.0244772,0.0140268
7,0.700907,0.377159,0.350466,0.235985,0.177753,0.123269,0.0978192,0.0932753,0.0343823,0.0539356,0.0335679,0.0214166,0.0412172,0.0221543,0.0101192,0.02146,0.0131006,0.0167105,0.012482
3,0.777035,0.328092,0.412347,0.331883,0.108552,0.0914405,0.0408588,0.0541501,0.0301513,0.0199701,0.0345996,0.0186062,0.0349701,0.0206869,0.0147545,0.0135886,0.0211094,0.0102996,0.0090804
5,0.749661,0.350783,0.330572,0.319646,0.375899,0.189946,0.105792,0.085911,0.0449616,0.0677701,0.0426078,0.0193637,0.0313639,0.026209,0.0219863,0.0334491,0.026493,0.0255985,0.0113327
6,0.775444,0.174669,0.341216,0.325757,0.125362,0.0790809,0.0306034,0.0438288,0.0578266,0.0220924,0.0271342,0.0293112,0.0413865,0.0247677,0.0121343,0.0261008,0.01077,0.0171277,0.0148214
1,0.389002,0.130457,0.08921,0.0988493,0.0404749,0.029292,0.0332613,0.0253339,0.00999644,0.0193543,0.010576,0.0195855,0.00896065,0.0101238,0.014336,0.0084054,0.0106213,0.00940545,0.013483
8,0.795408,0.254006,0.250334,0.20982,0.122562,0.116733,0.0829003,0.0691815,0.0733139,0.028492,0.012873,0.0150256,0.0252425,0.0280218,0.0370692,0.0265957,0.012013,0.0139637,0.0111785
3,0.716704,0.250167,0.391628,0.342451,0.106869,0.0820128,0.0613666,0.05847,0.0395295,0.024349,0.0206376,0.0208798,0.0374935,0.035427,0.00786656,0.0268572,0.0227733,0.0105194,0.0256328
3,0.727115,0.226042,0.388677,0.351356,0.0927511,0.0576138,0.0524107,0.0527154,0.0521342,0.0179527,0.0144748,0.0167705,0.0314818,0.0395094,0.0106743,0.0183122,0.0270674,0.0142646,0.01858
3,0.729085,0.259467,0.384753,0.346531,0.0864096,0.0863831,0.0637303,0.0583668,0.0400371,0.0192222,0.0275489,0.0202054,0.0338846,0.0376924,0.00599563,0.0264722,0.0259825,0.0116726,0.0243545
3,0.691892,0.283793,0.389524,0.320796,0.0939009,0.0846431,0.0561884,0.0580783,0.0441972,0.0263287,0.0263329,0.0197578,0.0365578,0.0256685,0.00973272,0.0196903,0.0203027,0.0106637,0.0144449
3,0.60792,0.320412,0.391471,0.261681,0.0677928,0.0913661,0.0515972,0.0459123,0.0453148,0.0317611,0.0317277,0.0339887,0.0244223,0.0177482,0.0128868,0.00785106,0.0175082,0.00863744,0.0101304
6,0.890438,0.255712,0.269835,0.341825,0.0881328,0.0379785,0.0488359,0.050396,0.0456867,0.0135696,0.0241491,0.0171958,0.0438896,0.0236178,0.0233342,0.0179563,0.0071104,0.0166452,0.0187629
2,0.621763,0.281655,0.260596,0.172238,0.0618031,0.0462611,0.037614,0.0155917,0.0221053,0.0101296,0.0395235,0.0260979,0.0181148,0.0187092,0.015122,0.00929469,0.0110819,0.010036,0.0179261
7,0.695824,0.432634,0.385374,0.241378,0.127843,0.0864303,0.109397,0.0808836,0.0252221,0.0334291,0.0396612,0.0332666,0.0464166,0.0229204,0.0203574,0.0311067,0.0116166,0.0158562,0.00657118
8,0.790729,0.367189,0.349603,0.159638,0.186907,0.149821,0.0497816,0.0823991,0.0223352,0.0272798,0.0432022,0.0387089,0.04339,0.0313949,0.0205776,0.0155002,0.0134853,0.00591129,0.0101831
2,0.655378,0.309972,0.315127,0.159796,0.0556868,0.0788109,0.0244865,0.0325098,0.0301131,0.0310411,0.0466522,0.0278903,0.0148799,0.0192056,0.00897661,0.0160889,0.00955982,0.0182533,0.01257
5,0.768164,0.365479,0.365552,0.194833,0.44792,0.201761,0.140444,0.0566375,0.0361518,0.0718174,0.0258164,0.0554068,0.0278248,0.0298995,0.0159708,0.0186142,0.029205,0.0311921,0.0215841
7,0.616004,0.206911,0.393282,0.247061,0.0653596,0.121464,0.0759928,0.0844521,0.0604256,0.0365156,0.019235,0.0254321,0.0249072,0.0247694,0.0395676,0.0142415,0.0186802,0.0147831,0.00636476
4,0.941143,0.457435,0.0912328,0.39028,0.322643,0.105893,0.0785511,0.023326,0.0621173,0.0392332,0.0354835,0.0314242,0.0230695,0.0228675,0.0360504,0.0327524,0.0212829,0.0204246,0.00762844
2,0.634367,0.381903,0.321527,0.135388,0.0661058,0.0388571,0.0246941,0.028769,0.0257011,0.0382128,0.0310305,0.015844,0.0233249,0.0134788,0.0153419,0.0129848,0.0141714,0.017584,0.0121816
3,0.706787,0.255485,0.386904,0.366215,0.0765366,0.0770003,0.058777,0.0569647,0.0434888,0.0230278,0.0233002,0.0166703,0.0355295,0.0388691,0.00658561,0.0210957,0.0187483,0.011325,0.0250712
1,0.428696,0.139516,0.0810886,0.103119,0.0362305,0.0272356,0.0412713,0.0159255,0.00391288,0.0240596,0.0130132,0.0282098,0.0143382,0.0222224,0.00718725,0.0162944,0.0152466,0.00558879,0.00575587
7,0.723715,0.419109,0.343878,0.242586,0.152806,0.131111,0.104092,0.100474,0.0356657,0.0393703,0.0243097,0.0211153,0.0417132,0.0367844,0.0204713,0.016876,0.00744784,0.0118137,0.0126812
4,0.897993,0.396756,0.127719,0.367623,0.30969,0.0888318,0.096451,0.0318952,0.0631428,0.030253,0.0385632,0.0284123,0.018435,0.0206632,0.0356331,0.0197891,0.0122718,0.0153316,0.00990248
3,0.598183,0.292722,0.41181,0.277868,0.0675329,0.0882828,0.0435116,0.0455627,0.0444284,0.0291044,0.0336341,0.0289211,0.0251529,0.0131232,0.0158035,0.00640806,0.0163425,0.0106139,0.0091289
1,0.366655,0.13802,0.0711219,0.121057,0.0291733,0.0244632,0.0215046,0.0060572,0.0210189,0.018546,0.0154989,0.00839927,0.00852065,0.00999319,0.0122929,0.00663778,0.00595287,0.00434622,0.00548515
2,0.659835,0.287754,0.284087,0.128768,0.0403205,0.0561046,0.0487569,0.0171663,0.0181863,0.0221644,0.033748,0.0218153,0.00551443,0.0281682,0.0168637,0.00576824,0.00981941,0.0080525,0.0119653
1,0.352759,0.179737,0.119768,0.100583,0.0489315,0.0221952,0.0369916,0.0174979,0.0200311,0.0122001,0.0281061,0.0149024,0.0114229,0.00743627,0.0206159,0.00990392,0.00661952,0.01094,0.00702635
2,0.682592,0.342706,0.302901,0.175295,0.0422881,0.0541179,0.0303115,0.0238157,0.0211776,0.0277663,0.0495004,0.0200945,0.018449,0.0203464,0.0175552,0.0209812,0.00961484,0.0169802,0.00578785
9,0.867109,0.196027,0.427465,0.318316,0.133013,0.0804022,0.0508008,0.0393583,0.0619013,0.0246347,0.0351568,0.0270034,0.0248565,0.0220164,0.00935476,0.0151309,0.0193228,0.0154525,0.00854644
5,0.737776,0.319886,0.420089,0.185922,0.331272,0.222219,0.148063,0.0458342,0.0539686,0.0698642,0.0272209,0.0440078,0.0192807,0.022947,0.0287544,0.0227787,0.0198141,0.0194029,0.0104338
7,0.72516,0.374851,0.363296,0.227324,0.103825,0.0608117,0.0972562,0.0849771,0.0251678,0.0347324,0.0330352,0.0353198,0.0426863,0.0186021,0.015762,0.0336909,0.0120688,0.0188126,0.0137536
